name,quantity,price,day,bread,hotcake,milk_or_sour_milk,cheese_cottage_cheese,others,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4
Пампушки с Чесноком 150г.Переславский х-з.,1.0,4.87,3,1,0,0,0,0,0,1,0,0,0
Пампушки с чесноком 300г.Орион,2.0,17.94,3,1,0,0,0,0,0,1,0,0,0
Пирог жареный с капустой 75г.Орион,6.0,5.98,3,0,1,0,0,0,0,1,0,0,0
Пирог жареный с сосиской и картофелем 220г.Орион,1.0,12.98,3,0,1,0,0,0,0,1,0,0,0
Пирог жареный с творогом 75г.Орион,2.0,5.97,3,0,1,0,0,0,0,1,0,0,0
Пирог жареный с яйцом 75г.Орион,2.0,5.94,3,0,1,0,0,0,0,1,0,0,0
Пирог печеный с зеленым луком и яйцом 75г.Орион,12.0,5.98,3,0,1,0,0,0,0,1,0,0,0
Пирог печеный с капустой 75г.Орион,5.0,5.97,3,0,1,0,0,0,0,1,0,0,0
Пирог печеный с картошкой 75г.Орион,7.0,5.99,3,0,1,0,0,0,0,1,0,0,0
Пирог печеный с печенью 75г.Орион,3.0,6.96,3,0,1,0,0,0,0,1,0,0,0
Пирог печеный с яблоком 75г.Орион,4.0,6.96,3,0,1,0,0,0,0,1,0,0,0
Пирог печеный с яйцом 75г.Орион,7.0,5.97,3,0,1,0,0,0,0,1,0,0,0
Пицца 100г.Орион,5.0,9.0,3,0,1,0,0,0,0,1,0,0,0
Плавленной сыр ВИТАКО  Сливочный  8 шт.  50% 140г,1.0,16.77,3,0,0,0,1,0,0,1,0,0,0
Плавленной сыр ВИТАКО ассорти Сливочный Ветчина 8 шт.  50% 140г,1.0,31.37,3,0,0,0,1,0,0,1,0,0,0
Плетенка с кунжутом 300г.Орион,1.0,6.99,3,1,0,0,0,0,0,1,0,0,0
Плюшка Московская Новая 200г.Орион,6.0,5.96,3,0,1,0,0,0,0,1,0,0,0
Продукт Сычужный Сливочный 50% 1 кг.Брянскаяобл.с.з.м.ж,0.198,111.21,3,0,0,0,1,0,0,1,0,0,0
Продукт творожный  18% 1 кг. СЗМЖ Ильинское,0.574,31.25,3,0,0,0,1,0,0,1,0,0,0
Рожок с вареной сгущенкой 40 г. Ростагроэкспорт + СЗМЖ,1.0,6.35,3,0,1,0,0,0,0,1,0,0,0
Рожок творожный с ароматом ванили 23% 40гр. + СЗМЖ,1.0,3.81,3,0,1,0,0,0,0,1,0,0,0
Ромовая Баба 100г.Орион,3.0,7.98,3,0,1,0,0,0,0,1,0,0,0
Ряженка 4% 500г.Ярмолпрод БЗМЖ,3.0,6.54,3,0,0,1,0,0,0,1,0,0,0
Ряженка Вологжанка 4 % 470г.ВМК БЗМЖ,1.0,7.01,3,0,0,1,0,0,0,1,0,0,0
Сгущенка ж/б 380г.Смоленск с.з.м.ж,1.0,10.86,3,0,0,0,0,1,0,1,0,0,0
"Сгущенка с сахаром 370 г пл/бут. 8,5%",1.0,16.0,3,0,0,0,0,1,0,1,0,0,0
Сливки 10% 500г.Ярмолпрод БЗМЖ,2.0,10.2,3,0,0,1,0,0,0,1,0,0,0
Слойка с ветчиной и сыром 75г. Орион,3.0,7.99,3,0,1,0,0,0,0,1,0,0,0
Слойка с грибами и ветчиной 90г. Орион,2.0,8.0,3,0,1,0,0,0,0,1,0,0,0
Слойка Фантазия 90г. Орион,1.0,7.98,3,0,1,0,0,0,0,1,0,0,0
Сметана 20% 180 г.Обережье Ярмолпрод БЗМЖ,13.0,6.22,3,0,0,0,0,1,0,1,0,0,0
Сметана 20% 320г Обережье.Ярмолпрод БЗМЖ,7.0,11.01,3,0,0,0,0,1,0,1,0,0,0
Сметана Экомилк Сливочная 15% 330 г. +БЗМЖ,3.0,11.99,3,0,0,0,0,1,0,1,0,0,0
Сметана Экомилк Сливочная 20 % 200 г. +БЗМЖ,3.0,9.35,3,0,0,0,0,1,0,1,0,0,0
Сметана Экомилк Сливочная 20 % 330 г. + БЗМЖ,3.0,13.75,3,0,0,0,0,1,0,1,0,0,0
"Снежок 2,5 % 500 г.Ярмолпрод БЗМЖ",15.0,7.13,3,0,0,1,0,0,0,1,0,0,0
Сосиска в тесте 100г.Орион,4.0,9.0,3,0,1,0,0,0,0,1,0,0,0
Соус Майонезный Классический 200г..Кушать Подано,1.0,5.1,3,0,0,0,0,1,0,1,0,0,0
Сыр Алтайский Витязь 50% 1кг.Алтайский край Барнаул с ЗМЖ,0.91,104.75,3,0,0,0,1,0,0,1,0,0,0
Сыр Брест-Литовск Голландский 45% 200 г. БЗМЖ,2.0,30.0,3,0,0,0,1,0,0,1,0,0,0
Сыр Брест-Литовск Классический 45% 200 г. БЗМЖ,1.0,35.23,3,0,0,0,1,0,0,1,0,0,0
Сыр Гауда Оригинальная 1 кг 50% г Данков,0.612,89.58,3,0,0,0,1,0,0,1,0,0,0
Сыр Голландский Оригинальный 50% 1 кг. г Данков с ЗМЖ,0.494,89.62,3,0,0,0,1,0,0,1,0,0,0
Сыр Джилл копченый косичка 1 кг.Краснодарский Край СЗМЖ,0.1,108.5,3,0,0,0,1,0,0,1,0,0,0
Сыр Для супа с грибами плавленый фольга 90г.Карат +,2.0,7.98,3,0,0,0,1,0,0,1,0,0,0
Сыр Для супа с луком плавленый фольга 90г.Карат +,2.0,6.95,3,0,0,0,1,0,0,1,0,0,0
Сыр Дружба плавленный фольга 90г.Карат + БЗМЖ,3.0,9.06,3,0,0,0,1,0,0,1,0,0,0
Сыр Королева Марго  50% 1 кг.Беларусь Холопеничи,0.212,133.44,3,0,0,0,1,0,0,1,0,0,0
Сыр Маленький Король 50% 1 кг Брянск б.з.м.ж,1.014,99.84,3,0,0,0,1,0,0,1,0,0,0
Сыр Малыш с Грецким орехом  50% 1 кг Вохма б.з.м.ж,0.478,134.71,3,0,0,0,1,0,0,1,0,0,0
Сыр плав. Городской 80гр. Рязань,3.0,4.41,3,0,0,0,1,0,0,1,0,0,0
Сыр Рыжий Чеддер 45% 1кг.Ростовская обл. БЗМЖ,0.182,209.12,3,0,0,0,1,0,0,1,0,0,0
Сыр Тильзитер Лорд пр-д 45% 1 кг.Краснодарский край,0.212,119.58,3,0,0,0,1,0,0,1,0,0,0
"Сыр Финский  45% Брест 1кг,",0.304,129.84,3,0,0,0,1,0,0,1,0,0,0
Сыр Хохланд с ветчиной плавленный 35 % 100 г. +,1.0,10.56,3,0,0,0,1,0,0,1,0,0,0
Сыр Хохланд Сэндвич плавленый ломтики 150г. БЗМЖ,1.0,18.65,3,0,0,0,1,0,0,1,0,0,0
Сыр Хохланд творожный с зеленью140г. БЗМЖ,1.0,22.19,3,0,0,0,1,0,0,1,0,0,0
Сыр Хохланд Фетакса с маслинами и паприкой 200г.,1.0,32.5,3,0,0,0,1,0,0,1,0,0,0
Сырок Вкусняша вареная сгущенка 40 г. СЗМЖ,8.0,3.73,3,0,0,0,1,0,0,1,0,0,0
Сырок Вологжанка Творожный с изюмом 9% 100г.ВМК,1.0,5.3,3,0,0,0,1,0,0,1,0,0,0
Творог 101 зерно черника 5% 130г.Савушкин,1.0,14.28,3,0,0,0,1,0,0,1,0,0,0
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,12.0,17.21,3,0,0,0,1,0,0,1,0,0,0
Творог 9% 400г.Обережье Ярмолпрод БЗМЖ,1.0,18.09,3,0,0,0,1,0,0,1,0,0,0
Творог Божья Коровка 9% 500 г.БЗМЖ,1.0,24.12,3,0,0,0,1,0,0,1,0,0,0
Творог мягкий Нежный 5% 125г.Савушкин,1.0,9.76,3,0,0,0,1,0,0,1,0,0,0
Творог Фрау Му  9% 450 г.,1.0,4.38,3,0,0,0,1,0,0,1,0,0,0
Хачапури с сыром и чесноком 90г.Орион,3.0,8.95,3,0,1,0,0,0,0,1,0,0,0
ХБИ с Отрубями Минус Лишний Вес 200г.Переславский х-д.,3.0,7.37,3,1,0,0,0,0,0,1,0,0,0
Хлеб 8 ЗЛАКОВ 200г Хлебозавод№1 +,4.0,3.88,3,1,0,0,0,0,0,1,0,0,0
Хлеб БАВАРСКИЙ заварной нарезка 300 г. Хлебозавод №1 +,7.0,6.66,3,1,0,0,0,0,0,1,0,0,0
Хлеб БОРОДИНСКИЙ формовой 350 г. Хлебозавод №1 +,9.0,3.8,3,1,0,0,0,0,0,1,0,0,0
Хлеб ДАРНИЦКИЙ 600 г. Хлебозавод №1 +,21.0,4.21,3,1,0,0,0,0,0,1,0,0,0
Хлеб Дарницкий 650г.Переславский х-д,1.0,6.58,3,1,0,0,0,0,0,1,0,0,0
Хлеб ЗАЛЕССКИЙ 380 г. Хлебозавод №1,4.0,4.95,3,1,0,0,0,0,0,1,0,0,0
Хлеб Здравое Зерно нарезка 300г.Хлебозавод №1,4.0,4.16,3,1,0,0,0,0,0,1,0,0,0
Хлеб КРЕСТЬЯНСКИЙ 380 г. Хлебозавод №1,1.0,5.24,3,1,0,0,0,0,0,1,0,0,0
Хлеб Переславский 400г.Переславский х-д,1.0,11.0,3,1,0,0,0,0,0,1,0,0,0
Хлеб по Грузинский Похвала 1шт.370гр.,3.0,9.98,3,1,0,0,0,0,0,1,0,0,0
Хлеб по Грузинский Пури 1шт.370гр.,3.0,10.99,3,1,0,0,0,0,0,1,0,0,0
Хлеб по Грузинский Шоти 1шт.370гр.,3.0,9.98,3,1,0,0,0,0,0,1,0,0,0
Хлеб ПШЕНИЧНЫЙ 300 г. Хлебозавод №1,16.0,2.98,3,1,0,0,0,0,0,1,0,0,0
Хлеб Пшеничный 450г.Орион,3.0,6.48,3,1,0,0,0,0,0,1,0,0,0
Хлеб Солодовый 300г.Переславский х-д,1.0,7.08,3,1,0,0,0,0,0,1,0,0,0
"Хлеб СТАРОРУССКИЙ 0,3 кг (нарезка) Хлебозавод №1 +",1.0,8.2,3,1,0,0,0,0,0,1,0,0,0
Хлеб УКРАИНСКИЙ НОВЫЙ 350 г. Хлебозавод №1 +,10.0,3.07,3,1,0,0,0,0,0,1,0,0,0
Хлеб-е изд-е Богатырский 200г.Хлебозавод №1,4.0,3.57,3,1,0,0,0,0,0,1,0,0,0
Чиабатта Классическая 200г.Хлебозавод №1,6.0,5.06,3,1,0,0,0,0,0,1,0,0,0
Шанежки с картофелем и сыром 100г.Орион,5.0,7.0,3,0,1,0,0,0,0,1,0,0,0
Батон ГОРЧИЧНЫЙ 300 г. Хлебозавод №1 +,18.0,3.87,5,1,0,0,0,0,0,0,0,1,0
Батон Луковый 300г.Орион,2.0,5.98,5,1,0,0,0,0,0,0,0,1,0
Батон НАРЕЗНОЙ 400 г. Хлебозавод №1 +,20.0,4.7,5,1,0,0,0,0,0,0,0,1,0
Батон Нарезной 400г.Переславский х-д.,2.0,7.68,5,1,0,0,0,0,0,0,0,1,0
Батон НАРЕЗНОЙ НАРЕЗКА 400 г. Хлебозавод №1 +,16.0,5.31,5,1,0,0,0,0,0,0,0,1,0
"Батон Нарезной новый в нарезке в/с 0,2 кг",2.0,4.78,5,1,0,0,0,0,0,0,0,1,0
Батон Подмосковный Новый 370г.Переславский х-д.,2.0,6.46,5,1,0,0,0,0,0,0,0,1,0
Батон СОЛНЕЧНЫЙ  в/с 300г.Хлебозавод №1,12.0,4.34,5,1,0,0,0,0,0,0,0,1,0
Батон Творожный 300г.Переславский х-д.,1.0,6.5,5,1,0,0,0,0,0,0,0,1,0
Батончик к чаю 300г.Орион,4.0,5.99,5,1,0,0,0,0,0,0,0,1,0
Беляш 100гр. Орион,6.0,12.0,5,0,1,0,0,0,0,0,0,1,0
"Бифидок 3,2% 500 г.Ярмолпрод БЗМЖ",2.0,6.58,5,0,0,1,0,0,0,0,0,1,0
Булка Городская  в/с 200г.Хлебозавод №1,6.0,2.96,5,1,0,0,0,0,0,0,0,1,0
Булка Черкизовская 300г.Орион,3.0,5.94,5,1,0,0,0,0,0,0,0,1,0
Булочка в Дорогу 200г.Переславский х-д.,2.0,4.44,5,1,0,0,0,0,0,0,0,1,0
"Булочка Веснушечка 4 шт/0,05 Переславль",3.0,7.5,5,1,0,0,0,0,0,0,0,1,0
Ватрушка Венгерская 90г.Орион,3.0,8.0,5,0,1,0,0,0,0,0,0,1,0
"Йогурт Активиа натуральный клубника 2,9 % 150г.  БЗМЖ",1.0,9.57,5,0,0,1,0,0,0,0,0,1,0
Йогурт клубника-малина 1.5% 500 г.Ярмолпрод БЗМЖ,5.0,8.31,5,0,0,1,0,0,0,0,0,1,0
"Йогурт крем-брюле 1,5% 500 г.Ярмолпрод БЗМЖ+",3.0,8.38,5,0,0,1,0,0,0,0,0,1,0
"Йогурт Манго-Дыня-Апельсин1,5% 470г.ВМК БЗМЖ",2.0,6.4,5,0,0,1,0,0,0,0,0,1,0
"Йогурт Фруктово-Ягодный Клубника-земляника 1,5% 470г.ВМК БЗМЖ",1.0,7.33,5,0,0,1,0,0,0,0,0,1,0
"Йогурт черника-ежевика 1,5% 500 г.Ярмолпрод БЗМЖ +",5.0,8.36,5,0,0,1,0,0,0,0,0,1,0
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",10.0,7.5,5,0,0,1,0,0,0,0,0,1,0
Кефир 3.2% Обережье 1л.Ярмолпрод БЗМЖ,4.0,9.04,5,0,0,1,0,0,0,0,0,1,0
Кефир обезжиренный 500 г.Ярмолпрод БЗМЖ,1.0,5.69,5,0,0,1,0,0,0,0,0,1,0
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",4.0,6.38,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный банановый 2,5% 470г. ВКМ БЗМЖ",1.0,8.37,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный ванильное мороженое 2,5% 470г.ВМК БЗМЖ",3.0,8.36,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный клубничный 2,4% 470г.ВМК БЗМЖ",2.0,8.37,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный Пина-Колада  2,4% 470г.ВМК БЗМЖ",3.0,8.3,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный сливочная ириска 2,5% 470г.ВМК БЗМЖ",4.0,8.36,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный шоколадный 2,7% 470г.ВМК БЗМЖ",1.0,8.37,5,0,0,1,0,0,0,0,0,1,0
"Коктейль Топтыжка молочный банан 3,2% 200 г.",1.0,7.2,5,0,0,1,0,0,0,0,0,1,0
Котлета в тесте запеченая 100г.Орион,7.0,8.97,5,0,1,0,0,0,0,0,0,1,0
Лаваш Армянский 2шт.280гр,2.0,8.96,5,1,0,0,0,0,0,0,0,1,0
Майонез Багаваравъ Перепелиные яйца 200 мл.,2.0,7.78,5,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Оливковый 67 % 233г.,1.0,8.1,5,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Оливковый 67 % 372г.,5.0,15.64,5,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Оливковый 67 % 744г.,2.0,24.84,5,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Провансаль 67 % 791г.,2.0,25.0,5,0,0,0,0,1,0,0,0,1,0
Майонез Тогрус Оливковый 860г.Ведро,1.0,16.56,5,0,0,0,0,1,0,0,0,1,0
Майонезный Соус Оливковый Кушать подано 200г.,1.0,6.81,5,0,0,0,0,1,0,0,0,1,0
"Масло  Золотое в/с  82,5% 500г.Беларусь Белая Корова",1.0,29.86,5,0,0,0,0,1,0,0,0,1,0
"Масло  Сладко-Сливочное несоленое в/с 82,5% 180г.Дубна",2.0,23.25,5,0,0,0,0,1,0,0,0,1,0
"Масло Белорусские Просторы Сливочное 82,5% 500г.Вологодская обл.",2.0,30.83,5,0,0,0,0,1,0,0,0,1,0
"Масло БОГОВАРОВО Крестьянское 72,5% 170г. БЗМЖ",7.0,22.91,5,0,0,0,0,1,0,0,0,1,0
Масло БОГОВАРОВО Шоколадное 62% 180г.,1.0,28.9,5,0,0,0,0,1,0,0,0,1,0
"Масло Коровий Яр Традиц сливочное 82,5% 180 г.",1.0,19.15,5,0,0,0,0,1,0,0,0,1,0
Масло топленое Домашнее Золотое качество Беларусь 99 % 600 г,1.0,46.54,5,0,0,0,0,1,0,0,0,1,0
Масса Особая с изюмом Твор.Прод.800г.Экомилк с ЗМЖ,1.0,28.1,5,0,0,0,1,0,0,0,0,1,0
"Молоко Вологжанка 2,5 % 500г.ВМК БЗМЖ",4.0,4.96,5,0,0,1,0,0,0,0,0,1,0
"Молоко Вологжанка 2,5% 1л.ВМК БЗМЖ",2.0,8.39,5,0,0,1,0,0,0,0,0,1,0
"Молоко Вологжанка 3,2% 1л.ВМК БЗМЖ",2.0,7.94,5,0,0,1,0,0,0,0,0,1,0
Молоко Вологжанка топленое 4% 470г.ВМК БЗМЖ,3.0,5.51,5,0,0,1,0,0,0,0,0,1,0
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,7.0,9.65,5,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",12.0,8.71,5,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",39.0,7.01,5,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 3,2% 500 г.Ярмолпрод БЗМЖ",12.0,4.83,5,0,0,1,0,0,0,0,0,1,0
"Молоко Свои Продукты Ультрапастериз. 3,2% 1л.",1.0,14.75,5,0,0,1,0,0,0,0,0,1,0
Молоко топлёное Обережье 4% 500г.Ярмолпрод БЗМЖ,9.0,7.41,5,0,0,1,0,0,0,0,0,1,0
"Молоко Экомилк 924мл,2,5%",1.0,21.0,5,0,0,1,0,0,0,0,0,1,0
Напиток Айран кисломолочный 1% 1л. ЛСЦ БЗМЖ,2.0,10.68,5,0,0,1,0,0,0,0,0,1,0
Напиток Бодрость с соком груши 475г.ВМК БЗМЖ,1.0,5.11,5,0,0,1,0,0,0,0,0,1,0
"Напиток Милки Дримс Ананас 0,5 л.Ярмолпрод БЗМЖ",1.0,6.27,5,0,0,1,0,0,0,0,0,1,0
Напиток Тан кисломолочный 1% 1 л. ЛСЦ +,1.0,10.74,5,0,0,1,0,0,0,0,0,1,0
Пампушки с чесноком 300г.Орион,4.0,17.96,5,1,0,0,0,0,0,0,0,1,0
"Пирог Домашний в асс-те Курага,Изюм,Мак Глазированный 110г.Орион",5.0,8.94,5,0,1,0,0,0,0,0,0,1,0
Пирог жареный с капустой 75г.Орион,5.0,5.99,5,0,1,0,0,0,0,0,0,1,0
Пирог жареный с картошкой 75г.Орион,3.0,6.0,5,0,1,0,0,0,0,0,0,1,0
Пирог жареный с повидло 75г.Орион,5.0,5.98,5,0,1,0,0,0,0,0,0,1,0
Пирог жареный с сосиской и картофелем 220г.Орион,1.0,12.9,5,0,1,0,0,0,0,0,0,1,0
Пирог жареный с творогом 75г.Орион,2.0,6.0,5,0,1,0,0,0,0,0,0,1,0
Пирог жареный с яйцом 75г.Орион,2.0,6.0,5,0,1,0,0,0,0,0,0,1,0
Пирог печеный с зеленым луком и яйцом 75г.Орион,6.0,5.99,5,0,1,0,0,0,0,0,0,1,0
Пирог печеный с капустой 75г.Орион,4.0,5.95,5,0,1,0,0,0,0,0,0,1,0
Пирог печеный с печенью 75г.Орион,7.0,7.0,5,0,1,0,0,0,0,0,0,1,0
Пирог печеный с яблоком 75г.Орион,2.0,6.96,5,0,1,0,0,0,0,0,0,1,0
Пирог печеный с яйцом 75г.Орион,6.0,5.99,5,0,1,0,0,0,0,0,0,1,0
Пицца 100г.Орион,6.0,8.98,5,0,1,0,0,0,0,0,0,1,0
Плавленый продукт Фиетта с Томатом и Базиликом жир 55% 200г.,1.0,29.73,5,0,0,0,1,0,0,0,0,1,0
Плетенка с кунжутом 300г.Орион,4.0,7.0,5,1,0,0,0,0,0,0,0,1,0
Плюшка Московская Новая 200г.Орион,12.0,5.98,5,0,1,0,0,0,0,0,0,1,0
Пончики 85г.Орион,1.0,9.0,5,0,1,0,0,0,0,0,0,1,0
Продукт творожный  18% 1 кг. СЗМЖ Ильинское,0.308,31.98,5,0,0,0,1,0,0,0,0,1,0
"Простокваша Вологжанка 2,7% 470г.ВМК БЗМЖ",2.0,5.28,5,0,0,1,0,0,0,0,0,1,0
Рожок с вареной сгущенкой 40 г. Ростагроэкспорт + СЗМЖ,4.0,6.34,5,0,1,0,0,0,0,0,0,1,0
Рожок творожный с ароматом ванили 23% 40гр. + СЗМЖ,2.0,3.81,5,0,1,0,0,0,0,0,0,1,0
Ромовая Баба 100г.Орион,2.0,8.0,5,0,1,0,0,0,0,0,0,1,0
Ряженка Вологжанка 4 % 470г.ВМК БЗМЖ,2.0,7.02,5,0,0,1,0,0,0,0,0,1,0
"Сгущенка с сахаром 500 г пл/бут. 8,5% Йошкаралинская",1.0,19.6,5,0,0,0,0,1,0,0,0,1,0
"Сгущеночка с сахаром 450 г пл/бут. 2,5% Нижнекисляйская МК",1.0,13.25,5,0,0,0,0,1,0,0,0,1,0
Сливки 10% 500г.Ярмолпрод БЗМЖ,6.0,10.2,5,0,0,1,0,0,0,0,0,1,0
Слойка с ветчиной и сыром 75г. Орион,2.0,8.0,5,0,1,0,0,0,0,0,0,1,0
Слойка с капустой 75г. Орион,1.0,4.94,5,0,1,0,0,0,0,0,0,1,0
Сметана 20% 180 г.Обережье Ярмолпрод БЗМЖ,10.0,6.26,5,0,0,0,0,1,0,0,0,1,0
Сметана 20% 320г Обережье.Ярмолпрод БЗМЖ,8.0,10.98,5,0,0,0,0,1,0,0,0,1,0
Сметана Экомилк Сливочная 15% 330 г. +БЗМЖ,5.0,12.12,5,0,0,0,0,1,0,0,0,1,0
Сметана Экомилк Сливочная 20 % 330 г. + БЗМЖ,1.0,13.7,5,0,0,0,0,1,0,0,0,1,0
Сметанный пр-т 20%  1 кг. Воронежская обл.,0.468,21.97,5,0,0,0,0,1,0,0,0,1,0
"Снежок 2,5 % 500 г.Ярмолпрод БЗМЖ",3.0,7.13,5,0,0,1,0,0,0,0,0,1,0
"Снежок Вологжанка 2,5% 470г.ВМК БЗМЖ",2.0,6.48,5,0,0,1,0,0,0,0,0,1,0
Соус Майонезный Классический 200г..Кушать Подано,3.0,5.09,5,0,0,0,0,1,0,0,0,1,0
Сыр Алтайский Витязь 50% 1кг.Алтайский край Барнаул с ЗМЖ,1.516,104.64,5,0,0,0,1,0,0,0,0,1,0
