price,bread,hotcake,milk_or_sour_milk,cheese_cottage_cheese,others,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4
4.22,1,0,0,0,0,0,0,0,0,1
4.29,1,0,0,0,0,0,0,0,0,1
8.0,1,0,0,0,0,0,0,0,0,1
4.97,1,0,0,0,0,0,0,0,0,1
4.12,1,0,0,0,0,0,0,0,0,1
5.3,1,0,0,0,0,0,0,0,0,1
9.98,1,0,0,0,0,0,0,0,0,1
10.0,1,0,0,0,0,0,0,0,0,1
10.97,1,0,0,0,0,0,0,0,0,1
9.95,1,0,0,0,0,0,0,0,0,1
2.95,1,0,0,0,0,0,0,0,0,1
8.38,1,0,0,0,0,0,0,0,0,1
3.07,1,0,0,0,0,0,0,0,0,1
3.52,1,0,0,0,0,0,0,0,0,1
5.07,1,0,0,0,0,0,0,0,0,1
6.98,0,1,0,0,0,0,0,0,0,1
3.85,1,0,0,0,0,1,0,0,0,0
8.08,1,0,0,0,0,1,0,0,0,0
4.7,1,0,0,0,0,1,0,0,0,0
7.68,1,0,0,0,0,1,0,0,0,0
5.3,1,0,0,0,0,1,0,0,0,0
4.78,1,0,0,0,0,1,0,0,0,0
4.36,1,0,0,0,0,1,0,0,0,0
6.47,1,0,0,0,0,1,0,0,0,0
3.94,1,0,0,0,0,1,0,0,0,0
11.92,0,1,0,0,0,1,0,0,0,0
6.61,0,0,1,0,0,1,0,0,0,0
2.99,1,0,0,0,0,1,0,0,0,0
5.98,1,0,0,0,0,1,0,0,0,0
4.5,1,0,0,0,0,1,0,0,0,0
7.45,1,0,0,0,0,1,0,0,0,0
5.98,0,1,0,0,0,1,0,0,0,0
7.68,0,0,1,0,0,1,0,0,0,0
8.33,0,0,1,0,0,1,0,0,0,0
8.29,0,0,1,0,0,1,0,0,0,0
8.18,0,0,1,0,0,1,0,0,0,0
8.38,0,0,1,0,0,1,0,0,0,0
10.02,0,0,1,0,0,1,0,0,0,0
10.02,0,0,1,0,0,1,0,0,0,0
6.12,0,0,1,0,0,1,0,0,0,0
7.49,0,0,1,0,0,1,0,0,0,0
9.17,0,0,1,0,0,1,0,0,0,0
5.72,0,0,1,0,0,1,0,0,0,0
6.35,0,0,1,0,0,1,0,0,0,0
8.33,0,0,1,0,0,1,0,0,0,0
8.3,0,0,1,0,0,1,0,0,0,0
8.32,0,0,1,0,0,1,0,0,0,0
8.33,0,0,1,0,0,1,0,0,0,0
7.19,0,0,1,0,0,1,0,0,0,0
6.21,0,0,1,0,0,1,0,0,0,0
8.96,1,0,0,0,0,1,0,0,0,0
10.76,0,0,0,0,1,1,0,0,0,0
26.07,0,0,0,0,1,1,0,0,0,0
18.01,0,0,0,0,1,1,0,0,0,0
11.02,0,0,0,0,1,1,0,0,0,0
25.87,0,0,0,0,1,1,0,0,0,0
18.14,0,0,0,0,1,1,0,0,0,0
18.18,0,0,0,0,1,1,0,0,0,0
10.75,0,0,0,0,1,1,0,0,0,0
19.83,0,0,0,0,1,1,0,0,0,0
23.13,0,0,0,0,1,1,0,0,0,0
22.89,0,0,0,0,1,1,0,0,0,0
19.7,0,0,0,0,1,1,0,0,0,0
29.77,0,0,0,0,1,1,0,0,0,0
4.78,0,0,1,0,0,1,0,0,0,0
7.28,0,0,1,0,0,1,0,0,0,0
6.9,0,0,1,0,0,1,0,0,0,0
5.55,0,0,1,0,0,1,0,0,0,0
9.62,0,0,1,0,0,1,0,0,0,0
8.7,0,0,1,0,0,1,0,0,0,0
6.98,0,0,1,0,0,1,0,0,0,0
4.85,0,0,1,0,0,1,0,0,0,0
17.75,0,0,1,0,0,1,0,0,0,0
7.38,0,0,1,0,0,1,0,0,0,0
5.14,0,0,1,0,0,1,0,0,0,0
6.32,0,0,1,0,0,1,0,0,0,0
10.48,0,0,1,0,0,1,0,0,0,0
6.54,0,0,1,0,0,1,0,0,0,0
4.98,0,0,1,0,0,1,0,0,0,0
29.72,0,0,0,1,0,1,0,0,0,0
17.74,1,0,0,0,0,1,0,0,0,0
8.92,0,1,0,0,0,1,0,0,0,0
5.99,0,1,0,0,0,1,0,0,0,0
5.98,0,1,0,0,0,1,0,0,0,0
12.99,0,1,0,0,0,1,0,0,0,0
6.0,0,1,0,0,0,1,0,0,0,0
5.99,0,1,0,0,0,1,0,0,0,0
5.99,0,1,0,0,0,1,0,0,0,0
6.99,0,1,0,0,0,1,0,0,0,0
6.0,0,1,0,0,0,1,0,0,0,0
6.0,0,1,0,0,0,1,0,0,0,0
10.07,0,1,0,0,0,1,0,0,0,0
8.99,0,1,0,0,0,1,0,0,0,0
5.98,0,1,0,0,0,1,0,0,0,0
31.96,0,0,0,1,0,1,0,0,0,0
6.24,0,0,0,1,0,1,0,0,0,0
5.34,0,0,1,0,0,1,0,0,0,0
6.37,0,1,0,0,0,1,0,0,0,0
8.0,0,1,0,0,0,1,0,0,0,0
7.07,0,0,1,0,0,1,0,0,0,0
19.55,0,0,0,0,1,1,0,0,0,0
15.86,0,0,0,0,1,1,0,0,0,0
10.24,0,0,1,0,0,1,0,0,0,0
12.66,0,0,1,0,0,1,0,0,0,0
7.98,0,1,0,0,0,1,0,0,0,0
5.0,0,1,0,0,0,1,0,0,0,0
6.24,0,0,0,0,1,1,0,0,0,0
11.03,0,0,0,0,1,1,0,0,0,0
10.34,0,0,0,0,1,1,0,0,0,0
17.17,0,0,0,0,1,1,0,0,0,0
12.13,0,0,0,0,1,1,0,0,0,0
9.35,0,0,0,0,1,1,0,0,0,0
13.75,0,0,0,0,1,1,0,0,0,0
7.09,0,0,1,0,0,1,0,0,0,0
6.36,0,0,1,0,0,1,0,0,0,0
8.99,0,1,0,0,0,1,0,0,0,0
98.24,0,0,0,1,0,1,0,0,0,0
99.64,0,0,0,1,0,1,0,0,0,0
112.21,0,0,0,1,0,1,0,0,0,0
9.08,0,0,0,1,0,1,0,0,0,0
139.6,0,0,0,1,0,1,0,0,0,0
98.86,0,0,0,1,0,1,0,0,0,0
159.57,0,0,0,1,0,1,0,0,0,0
148.67,0,0,0,1,0,1,0,0,0,0
4.92,0,0,0,1,0,1,0,0,0,0
144.64,0,0,0,1,0,1,0,0,0,0
84.37,0,0,0,1,0,1,0,0,0,0
209.3,0,0,0,1,0,1,0,0,0,0
119.43,0,0,0,1,0,1,0,0,0,0
30.58,0,0,0,1,0,1,0,0,0,0
10.56,0,0,0,1,0,1,0,0,0,0
18.64,0,0,0,1,0,1,0,0,0,0
20.59,0,0,0,1,0,1,0,0,0,0
30.8,0,0,0,1,0,1,0,0,0,0
5.46,0,0,0,1,0,1,0,0,0,0
4.39,0,0,0,1,0,1,0,0,0,0
10.26,0,0,0,1,0,1,0,0,0,0
5.76,0,0,0,1,0,1,0,0,0,0
10.26,0,0,0,1,0,1,0,0,0,0
6.04,0,0,0,1,0,1,0,0,0,0
5.76,0,0,0,1,0,1,0,0,0,0
5.76,0,0,0,1,0,1,0,0,0,0
18.78,0,0,0,1,0,1,0,0,0,0
17.22,0,0,0,1,0,1,0,0,0,0
17.99,0,0,0,1,0,1,0,0,0,0
24.21,0,0,0,1,0,1,0,0,0,0
12.28,0,0,0,1,0,1,0,0,0,0
20.66,0,0,0,1,0,1,0,0,0,0
9.07,0,0,0,1,0,1,0,0,0,0
9.05,0,0,0,1,0,1,0,0,0,0
9.97,1,0,0,0,0,1,0,0,0,0
8.06,1,0,0,0,0,1,0,0,0,0
7.77,1,0,0,0,0,1,0,0,0,0
6.99,1,0,0,0,0,1,0,0,0,0
6.63,1,0,0,0,0,1,0,0,0,0
3.8,1,0,0,0,0,1,0,0,0,0
5.98,1,0,0,0,0,1,0,0,0,0
4.2,1,0,0,0,0,1,0,0,0,0
6.67,1,0,0,0,0,1,0,0,0,0
4.26,1,0,0,0,0,1,0,0,0,0
7.4,1,0,0,0,0,1,0,0,0,0
7.99,1,0,0,0,0,1,0,0,0,0
4.95,1,0,0,0,0,1,0,0,0,0
4.23,1,0,0,0,0,1,0,0,0,0
5.26,1,0,0,0,0,1,0,0,0,0
9.98,1,0,0,0,0,1,0,0,0,0
9.97,1,0,0,0,0,1,0,0,0,0
11.31,1,0,0,0,0,1,0,0,0,0
9.99,1,0,0,0,0,1,0,0,0,0
2.97,1,0,0,0,0,1,0,0,0,0
6.86,1,0,0,0,0,1,0,0,0,0
8.5,1,0,0,0,0,1,0,0,0,0
3.08,1,0,0,0,0,1,0,0,0,0
3.56,1,0,0,0,0,1,0,0,0,0
5.09,1,0,0,0,0,1,0,0,0,0
6.91,0,1,0,0,0,1,0,0,0,0
3.82,1,0,0,0,0,0,1,0,0,0
5.95,1,0,0,0,0,0,1,0,0,0
4.71,1,0,0,0,0,0,1,0,0,0
5.28,1,0,0,0,0,0,1,0,0,0
4.37,1,0,0,0,0,0,1,0,0,0
5.98,1,0,0,0,0,0,1,0,0,0
12.0,0,1,0,0,0,0,1,0,0,0
2.98,1,0,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
7.72,0,0,1,0,0,0,1,0,0,0
9.52,0,0,1,0,0,0,1,0,0,0
14.91,0,0,1,0,0,0,1,0,0,0
8.38,0,0,1,0,0,0,1,0,0,0
8.25,0,0,1,0,0,0,1,0,0,0
6.34,0,0,1,0,0,0,1,0,0,0
8.32,0,0,1,0,0,0,1,0,0,0
6.18,0,0,1,0,0,0,1,0,0,0
7.49,0,0,1,0,0,0,1,0,0,0
6.39,0,0,1,0,0,0,1,0,0,0
8.27,0,0,1,0,0,0,1,0,0,0
8.37,0,0,1,0,0,0,1,0,0,0
8.37,0,0,1,0,0,0,1,0,0,0
8.35,0,0,1,0,0,0,1,0,0,0
8.98,0,1,0,0,0,0,1,0,0,0
9.0,1,0,0,0,0,0,1,0,0,0
20.99,0,0,0,0,1,0,1,0,0,0
10.89,0,0,0,0,1,0,1,0,0,0
18.69,0,0,0,0,1,0,1,0,0,0
18.18,0,0,0,0,1,0,1,0,0,0
10.73,0,0,0,0,1,0,1,0,0,0
19.95,0,0,0,0,1,0,1,0,0,0
17.06,0,0,0,0,1,0,1,0,0,0
29.62,0,0,0,0,1,0,1,0,0,0
5.52,0,0,1,0,0,0,1,0,0,0
9.68,0,0,1,0,0,0,1,0,0,0
8.76,0,0,1,0,0,0,1,0,0,0
6.97,0,0,1,0,0,0,1,0,0,0
4.87,0,0,1,0,0,0,1,0,0,0
7.46,0,0,1,0,0,0,1,0,0,0
6.62,0,0,1,0,0,0,1,0,0,0
5.09,0,0,1,0,0,0,1,0,0,0
6.32,0,0,1,0,0,0,1,0,0,0
6.32,0,0,1,0,0,0,1,0,0,0
4.93,0,0,1,0,0,0,1,0,0,0
18.0,1,0,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
5.99,0,1,0,0,0,0,1,0,0,0
13.0,0,1,0,0,0,0,1,0,0,0
5.97,0,1,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
6.96,0,1,0,0,0,0,1,0,0,0
5.99,0,1,0,0,0,0,1,0,0,0
6.94,1,0,0,0,0,0,1,0,0,0
6.0,0,1,0,0,0,0,1,0,0,0
10.84,0,0,0,0,1,0,1,0,0,0
10.21,0,0,1,0,0,0,1,0,0,0
7.96,0,1,0,0,0,0,1,0,0,0
6.26,0,0,0,0,1,0,1,0,0,0
11.02,0,0,0,0,1,0,1,0,0,0
16.41,0,0,0,0,1,0,1,0,0,0
12.16,0,0,0,0,1,0,1,0,0,0
13.54,0,0,0,0,1,0,1,0,0,0
7.1,0,0,1,0,0,0,1,0,0,0
6.54,0,0,1,0,0,0,1,0,0,0
9.0,0,1,0,0,0,0,1,0,0,0
5.08,0,0,0,0,1,0,1,0,0,0
84.55,0,0,0,1,0,0,1,0,0,0
99.56,0,0,0,1,0,0,1,0,0,0
9.52,0,0,0,1,0,0,1,0,0,0
159.49,0,0,0,1,0,0,1,0,0,0
99.86,0,0,0,1,0,0,1,0,0,0
36.86,0,0,0,1,0,0,1,0,0,0
149.4,0,0,0,1,0,0,1,0,0,0
84.78,0,0,0,1,0,0,1,0,0,0
18.53,0,0,0,1,0,0,1,0,0,0
29.37,0,0,0,1,0,0,1,0,0,0
31.0,0,0,0,1,0,0,1,0,0,0
4.41,0,0,0,1,0,0,1,0,0,0
18.85,0,0,0,1,0,0,1,0,0,0
17.25,0,0,0,1,0,0,1,0,0,0
18.04,0,0,0,1,0,0,1,0,0,0
12.33,0,0,0,1,0,0,1,0,0,0
3.86,1,0,0,0,0,0,1,0,0,0
6.59,1,0,0,0,0,0,1,0,0,0
3.79,1,0,0,0,0,0,1,0,0,0
4.22,1,0,0,0,0,0,1,0,0,0
4.98,1,0,0,0,0,0,1,0,0,0
4.02,1,0,0,0,0,0,1,0,0,0
5.23,1,0,0,0,0,0,1,0,0,0
10.0,1,0,0,0,0,0,1,0,0,0
9.96,1,0,0,0,0,0,1,0,0,0
12.93,1,0,0,0,0,0,1,0,0,0
9.92,1,0,0,0,0,0,1,0,0,0
2.99,1,0,0,0,0,0,1,0,0,0
6.44,1,0,0,0,0,0,1,0,0,0
3.08,1,0,0,0,0,0,1,0,0,0
3.55,1,0,0,0,0,0,1,0,0,0
5.06,1,0,0,0,0,0,1,0,0,0
6.93,0,1,0,0,0,0,1,0,0,0
3.87,1,0,0,0,0,0,0,1,0,0
4.7,1,0,0,0,0,0,0,1,0,0
5.31,1,0,0,0,0,0,0,1,0,0
4.35,1,0,0,0,0,0,0,1,0,0
3.94,1,0,0,0,0,0,0,1,0,0
5.88,1,0,0,0,0,0,0,1,0,0
12.0,0,1,0,0,0,0,0,1,0,0
2.98,1,0,0,0,0,0,0,1,0,0
5.98,0,1,0,0,0,0,0,1,0,0
18.02,0,0,1,0,0,0,0,1,0,0
14.75,0,0,1,0,0,0,0,1,0,0
8.36,0,0,1,0,0,0,0,1,0,0
8.38,0,0,1,0,0,0,0,1,0,0
8.28,0,0,1,0,0,0,0,1,0,0
7.1,0,0,1,0,0,0,0,1,0,0
8.38,0,0,1,0,0,0,0,1,0,0
7.5,0,0,1,0,0,0,0,1,0,0
9.19,0,0,1,0,0,0,0,1,0,0
6.42,0,0,1,0,0,0,0,1,0,0
8.35,0,0,1,0,0,0,0,1,0,0
8.37,0,0,1,0,0,0,0,1,0,0
6.22,0,0,1,0,0,0,0,1,0,0
9.0,1,0,0,0,0,0,0,1,0,0
20.47,0,0,0,0,1,0,0,1,0,0
19.87,0,0,0,0,1,0,0,1,0,0
23.12,0,0,0,0,1,0,0,1,0,0
22.9,0,0,0,0,1,0,0,1,0,0
7.3,0,0,1,0,0,0,0,1,0,0
6.82,0,0,1,0,0,0,0,1,0,0
9.62,0,0,1,0,0,0,0,1,0,0
8.75,0,0,1,0,0,0,0,1,0,0
6.99,0,0,1,0,0,0,0,1,0,0
4.88,0,0,1,0,0,0,0,1,0,0
20.5,0,0,1,0,0,0,0,1,0,0
17.9,0,0,1,0,0,0,0,1,0,0
6.62,0,0,1,0,0,0,0,1,0,0
5.09,0,0,1,0,0,0,0,1,0,0
4.96,0,0,1,0,0,0,0,1,0,0
8.97,0,1,0,0,0,0,0,1,0,0
5.94,0,1,0,0,0,0,0,1,0,0
5.96,0,1,0,0,0,0,0,1,0,0
13.0,0,1,0,0,0,0,0,1,0,0
5.97,0,1,0,0,0,0,0,1,0,0
5.96,0,1,0,0,0,0,0,1,0,0
5.99,0,1,0,0,0,0,0,1,0,0
6.98,0,1,0,0,0,0,0,1,0,0
6.0,0,1,0,0,0,0,0,1,0,0
8.99,0,1,0,0,0,0,0,1,0,0
5.96,0,1,0,0,0,0,0,1,0,0
6.35,0,1,0,0,0,0,0,1,0,0
7.96,0,1,0,0,0,0,0,1,0,0
6.45,0,0,1,0,0,0,0,1,0,0
7.04,0,0,1,0,0,0,0,1,0,0
10.26,0,0,1,0,0,0,0,1,0,0
10.26,0,0,1,0,0,0,0,1,0,0
6.26,0,0,0,0,1,0,0,1,0,0
11.04,0,0,0,0,1,0,0,1,0,0
6.54,0,0,1,0,0,0,0,1,0,0
9.0,0,1,0,0,0,0,0,1,0,0
84.12,0,0,0,1,0,0,0,1,0,0
37.4,0,0,0,1,0,0,0,1,0,0
139.14,0,0,0,1,0,0,0,1,0,0
144.29,0,0,0,1,0,0,0,1,0,0
20.15,0,0,0,1,0,0,0,1,0,0
6.05,0,0,0,1,0,0,0,1,0,0
30.89,0,0,0,1,0,0,0,1,0,0
10.16,0,0,0,1,0,0,0,1,0,0
6.26,0,0,0,1,0,0,0,1,0,0
5.72,0,0,0,1,0,0,0,1,0,0
17.05,0,0,0,1,0,0,0,1,0,0
12.33,0,0,0,1,0,0,0,1,0,0
20.59,0,0,0,1,0,0,0,1,0,0
3.76,1,0,0,0,0,0,0,1,0,0
5.95,1,0,0,0,0,0,0,1,0,0
4.21,1,0,0,0,0,0,0,1,0,0
4.98,1,0,0,0,0,0,0,1,0,0
4.21,1,0,0,0,0,0,0,1,0,0
5.27,1,0,0,0,0,0,0,1,0,0
9.92,1,0,0,0,0,0,0,1,0,0
12.98,1,0,0,0,0,0,0,1,0,0
2.99,1,0,0,0,0,0,0,1,0,0
3.08,1,0,0,0,0,0,0,1,0,0
3.55,1,0,0,0,0,0,0,1,0,0
5.09,1,0,0,0,0,0,0,1,0,0
3.86,1,0,0,0,0,0,0,0,1,0
8.01,1,0,0,0,0,0,0,0,1,0
4.71,1,0,0,0,0,0,0,0,1,0
7.66,1,0,0,0,0,0,0,0,1,0
5.3,1,0,0,0,0,0,0,0,1,0
4.8,1,0,0,0,0,0,0,0,1,0
6.49,1,0,0,0,0,0,0,0,1,0
3.96,1,0,0,0,0,0,0,0,1,0
6.6,0,0,1,0,0,0,0,0,1,0
2.98,1,0,0,0,0,0,0,0,1,0
5.94,1,0,0,0,0,0,0,0,1,0
7.49,1,0,0,0,0,0,0,0,1,0
10.6,0,0,1,0,0,0,0,0,1,0
8.28,0,0,1,0,0,0,0,0,1,0
6.18,0,0,1,0,0,0,0,0,1,0
7.47,0,0,1,0,0,0,0,0,1,0
5.85,0,0,1,0,0,0,0,0,1,0
5.75,0,0,1,0,0,0,0,0,1,0
6.34,0,0,1,0,0,0,0,0,1,0
8.29,0,0,1,0,0,0,0,0,1,0
8.26,0,0,1,0,0,0,0,0,1,0
8.29,0,0,1,0,0,0,0,0,1,0
6.17,0,0,1,0,0,0,0,0,1,0
9.0,0,1,0,0,0,0,0,0,1,0
8.98,1,0,0,0,0,0,0,0,1,0
10.77,0,0,0,0,1,0,0,0,1,0
25.96,0,0,0,0,1,0,0,0,1,0
18.21,0,0,0,0,1,0,0,0,1,0
10.77,0,0,0,0,1,0,0,0,1,0
19.84,0,0,0,0,1,0,0,0,1,0
23.11,0,0,0,0,1,0,0,0,1,0
29.78,0,0,0,0,1,0,0,0,1,0
4.82,0,0,1,0,0,0,0,0,1,0
5.49,0,0,1,0,0,0,0,0,1,0
9.67,0,0,1,0,0,0,0,0,1,0
8.71,0,0,1,0,0,0,0,0,1,0
6.99,0,0,1,0,0,0,0,0,1,0
4.85,0,0,1,0,0,0,0,0,1,0
7.41,0,0,1,0,0,0,0,0,1,0
4.98,0,0,1,0,0,0,0,0,1,0
17.96,1,0,0,0,0,0,0,0,1,0
8.96,0,1,0,0,0,0,0,0,1,0
5.99,0,1,0,0,0,0,0,0,1,0
6.0,0,1,0,0,0,0,0,0,1,0
12.98,0,1,0,0,0,0,0,0,1,0
5.98,0,1,0,0,0,0,0,0,1,0
6.0,0,1,0,0,0,0,0,0,1,0
5.97,0,1,0,0,0,0,0,0,1,0
6.98,0,1,0,0,0,0,0,0,1,0
5.99,0,1,0,0,0,0,0,0,1,0
9.0,0,1,0,0,0,0,0,0,1,0
16.83,0,0,0,1,0,0,0,0,1,0
6.33,0,1,0,0,0,0,0,0,1,0
6.53,0,0,1,0,0,0,0,0,1,0
6.99,0,0,1,0,0,0,0,0,1,0
10.26,0,0,1,0,0,0,0,0,1,0
18.73,0,0,1,0,0,0,0,0,1,0
4.96,0,1,0,0,0,0,0,0,1,0
6.22,0,0,0,0,1,0,0,0,1,0
11.06,0,0,0,0,1,0,0,0,1,0
17.09,0,0,0,0,1,0,0,0,1,0
14.62,0,0,0,0,1,0,0,0,1,0
12.12,0,0,0,0,1,0,0,0,1,0
13.78,0,0,0,0,1,0,0,0,1,0
7.13,0,0,1,0,0,0,0,0,1,0
6.53,0,0,1,0,0,0,0,0,1,0
9.0,0,1,0,0,0,0,0,0,1,0
84.79,0,0,0,1,0,0,0,0,1,0
109.35,0,0,0,1,0,0,0,0,1,0
9.02,0,0,0,1,0,0,0,0,1,0
99.65,0,0,0,1,0,0,0,0,1,0
159.48,0,0,0,1,0,0,0,0,1,0
36.81,0,0,0,1,0,0,0,0,1,0
4.79,0,0,0,1,0,0,0,0,1,0
143.86,0,0,0,1,0,0,0,0,1,0
104.25,0,0,0,1,0,0,0,0,1,0
30.77,0,0,0,1,0,0,0,0,1,0
4.44,0,0,0,1,0,0,0,0,1,0
5.78,0,0,0,1,0,0,0,0,1,0
5.76,0,0,0,1,0,0,0,0,1,0
5.76,0,0,0,1,0,0,0,0,1,0
5.73,0,0,0,1,0,0,0,0,1,0
18.8,0,0,0,1,0,0,0,0,1,0
17.23,0,0,0,1,0,0,0,0,1,0
18.06,0,0,0,1,0,0,0,0,1,0
24.18,0,0,0,1,0,0,0,0,1,0
9.96,1,0,0,0,0,0,0,0,1,0
8.02,1,0,0,0,0,0,0,0,1,0
7.63,1,0,0,0,0,0,0,0,1,0
3.82,1,0,0,0,0,0,0,0,1,0
4.21,1,0,0,0,0,0,0,0,1,0
4.3,1,0,0,0,0,0,0,0,1,0
7.4,1,0,0,0,0,0,0,0,1,0
4.98,1,0,0,0,0,0,0,0,1,0
4.16,1,0,0,0,0,0,0,0,1,0
9.96,1,0,0,0,0,0,0,0,1,0
9.9,1,0,0,0,0,0,0,0,1,0
9.93,1,0,0,0,0,0,0,0,1,0
3.0,1,0,0,0,0,0,0,0,1,0
7.0,1,0,0,0,0,0,0,0,1,0
8.5,1,0,0,0,0,0,0,0,1,0
3.09,1,0,0,0,0,0,0,0,1,0
3.54,1,0,0,0,0,0,0,0,1,0
5.06,1,0,0,0,0,0,0,0,1,0
7.0,0,1,0,0,0,0,0,0,1,0
3.85,1,0,0,0,0,0,0,0,0,1
8.07,1,0,0,0,0,0,0,0,0,1
5.99,1,0,0,0,0,0,0,0,0,1
4.7,1,0,0,0,0,0,0,0,0,1
5.31,1,0,0,0,0,0,0,0,0,1
4.3,1,0,0,0,0,0,0,0,0,1
3.96,1,0,0,0,0,0,0,0,0,1
5.94,1,0,0,0,0,0,0,0,0,1
12.0,0,1,0,0,0,0,0,0,0,1
2.99,1,0,0,0,0,0,0,0,0,1
5.92,1,0,0,0,0,0,0,0,0,1
4.49,1,0,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
10.52,0,0,1,0,0,0,0,0,0,1
6.3,0,0,1,0,0,0,0,0,0,1
13.6,0,0,1,0,0,0,0,0,0,1
7.48,0,0,1,0,0,0,0,0,0,1
9.17,0,0,1,0,0,0,0,0,0,1
5.9,0,0,1,0,0,0,0,0,0,1
6.39,0,0,1,0,0,0,0,0,0,1
8.34,0,0,1,0,0,0,0,0,0,1
8.21,0,0,1,0,0,0,0,0,0,1
8.29,0,0,1,0,0,0,0,0,0,1
8.36,0,0,1,0,0,0,0,0,0,1
8.93,0,1,0,0,0,0,0,0,0,1
9.0,1,0,0,0,0,0,0,0,0,1
25.92,0,0,0,0,1,0,0,0,0,1
19.92,0,0,0,0,1,0,0,0,0,1
30.92,0,0,0,0,1,0,0,0,0,1
28.82,0,0,0,0,1,0,0,0,0,1
19.73,0,0,0,0,1,0,0,0,0,1
29.75,0,0,0,0,1,0,0,0,0,1
4.75,0,0,1,0,0,0,0,0,0,1
5.54,0,0,1,0,0,0,0,0,0,1
9.64,0,0,1,0,0,0,0,0,0,1
8.73,0,0,1,0,0,0,0,0,0,1
6.98,0,0,1,0,0,0,0,0,0,1
4.86,0,0,1,0,0,0,0,0,0,1
7.44,0,0,1,0,0,0,0,0,0,1
6.32,0,0,1,0,0,0,0,0,0,1
6.28,0,0,1,0,0,0,0,0,0,1
6.62,0,0,1,0,0,0,0,0,0,1
17.91,1,0,0,0,0,0,0,0,0,1
8.96,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
5.97,0,1,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
6.0,0,1,0,0,0,0,0,0,0,1
6.91,0,1,0,0,0,0,0,0,0,1
6.96,0,1,0,0,0,0,0,0,0,1
5.98,0,1,0,0,0,0,0,0,0,1
10.09,0,1,0,0,0,0,0,0,0,1
8.99,0,1,0,0,0,0,0,0,0,1
19.7,0,0,0,1,0,0,0,0,0,1
31.37,0,0,0,1,0,0,0,0,0,1
6.17,0,0,0,0,1,0,0,0,0,1
7.94,0,1,0,0,0,0,0,0,0,1
7.03,0,0,1,0,0,0,0,0,0,1
14.9,0,0,0,0,1,0,0,0,0,1
11.46,0,0,0,0,1,0,0,0,0,1
10.26,0,0,1,0,0,0,0,0,0,1
30.63,0,0,1,0,0,0,0,0,0,1
7.99,0,1,0,0,0,0,0,0,0,1
6.2,0,0,0,0,1,0,0,0,0,1
11.04,0,0,0,0,1,0,0,0,0,1
17.03,0,0,0,0,1,0,0,0,0,1
12.06,0,0,0,0,1,0,0,0,0,1
13.75,0,0,0,0,1,0,0,0,0,1
21.55,0,0,0,0,1,0,0,0,0,1
7.1,0,0,1,0,0,0,0,0,0,1
9.0,0,1,0,0,0,0,0,0,0,1
84.95,0,0,0,1,0,0,0,0,0,1
35.28,0,0,0,1,0,0,0,0,0,1
99.1,0,0,0,1,0,0,0,0,0,1
109.65,0,0,0,1,0,0,0,0,0,1
159.29,0,0,0,1,0,0,0,0,0,1
104.6,0,0,0,1,0,0,0,0,0,1
18.67,0,0,0,1,0,0,0,0,0,1
9.56,0,0,0,1,0,0,0,0,0,1
18.67,0,0,0,1,0,0,0,0,0,1
22.21,0,0,0,1,0,0,0,0,0,1
30.85,0,0,0,1,0,0,0,0,0,1
4.42,0,0,0,1,0,0,0,0,0,1
5.65,0,0,0,1,0,0,0,0,0,1
5.71,0,0,0,1,0,0,0,0,0,1
5.71,0,0,0,1,0,0,0,0,0,1
18.68,0,0,0,1,0,0,0,0,0,1
17.24,0,0,0,1,0,0,0,0,0,1
17.98,0,0,0,1,0,0,0,0,0,1
11.9,0,0,0,1,0,0,0,0,0,1
9.0,0,1,0,0,0,0,0,0,0,1
7.4,1,0,0,0,0,0,0,0,0,1
3.84,1,0,0,0,0,0,0,0,0,1
6.65,1,0,0,0,0,0,0,0,0,1
3.8,1,0,0,0,0,0,0,0,0,1
6.0,1,0,0,0,0,0,0,0,0,1
4.21,1,0,0,0,0,0,0,0,0,1
6.69,1,0,0,0,0,0,0,0,0,1
4.29,1,0,0,0,0,0,0,0,0,1
7.99,1,0,0,0,0,0,0,0,0,1
4.94,1,0,0,0,0,0,0,0,0,1
4.14,1,0,0,0,0,0,0,0,0,1
5.22,1,0,0,0,0,0,0,0,0,1
10.0,1,0,0,0,0,0,0,0,0,1
10.91,1,0,0,0,0,0,0,0,0,1
9.96,1,0,0,0,0,0,0,0,0,1
2.98,1,0,0,0,0,0,0,0,0,1
3.08,1,0,0,0,0,0,0,0,0,1
3.54,1,0,0,0,0,0,0,0,0,1
5.07,1,0,0,0,0,0,0,0,0,1
6.99,0,1,0,0,0,0,0,0,0,1
